gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,gender_enc,Dependents_enc,PhoneService_enc,MultipleLines_enc,InternetService_enc,Churn_enc,Contract_One year,Contract_Two year,tenure_scaled,MonthlyCharges_scaled
Female,0,No,61,Yes,Yes,Fiber optic,104,No,0,0,1,1,1,0,True,False,1.1657772395230555,1.3041497705714176
Female,0,Yes,67,No,Yes,Fiber optic,36,No,0,1,0,1,1,0,False,True,1.4100994218432374,-0.9557737565117794
Female,1,No,72,Yes,Yes,Fiber optic,24,No,0,0,1,1,1,0,False,False,1.6137012404433893,-1.3545837907029317
Male,0,No,62,No,No,DSL,39,No,1,0,0,0,0,0,False,False,1.2064976032430856,-0.8560712479639913
Female,1,No,2,Yes,No,Fiber optic,70,Yes,0,0,1,0,1,1,False,False,-1.2367242199587352,0.17418800702981907
Female,0,No,59,Yes,Yes,Fiber optic,100,No,0,0,1,1,1,0,True,False,1.0843365120829946,1.1712130925077
Male,0,No,4,Yes,Yes,Fiber optic,56,No,1,0,1,1,1,0,False,False,-1.1552834925186746,-0.29109036619319206
Male,0,No,72,Yes,No,Fiber optic,90,No,1,0,1,0,1,0,True,False,1.6137012404433893,0.8388713973484064
Male,0,Yes,70,Yes,No,DSL,65,No,1,1,1,0,0,0,False,False,1.5322605130033284,0.008017159450172232
Male,0,No,71,Yes,No,DSL,24,No,1,0,1,0,0,0,True,False,1.5729808767233588,-1.3545837907029317
Male,0,Yes,38,Yes,No,Fiber optic,99,Yes,1,1,1,0,1,1,True,False,0.22920887396235737,1.1379789229917707
Male,1,No,19,Yes,No,Fiber optic,91,Yes,1,0,1,0,1,1,False,True,-0.5444780367182193,0.8721055668643357
Male,0,No,3,Yes,No,DSL,70,Yes,1,0,1,0,0,1,True,False,-1.1960038562387048,0.17418800702981907
Female,0,Yes,4,Yes,Yes,Fiber optic,58,No,0,1,1,1,1,0,False,False,-1.1552834925186746,-0.22462202716133334
Female,0,No,4,Yes,No,Fiber optic,46,Yes,0,0,1,0,1,1,True,False,-1.1552834925186746,-0.6234320613524857
Male,0,Yes,18,Yes,Yes,Fiber optic,95,Yes,1,1,1,1,1,1,False,False,-0.5851984004382496,1.0050422449280532
Male,0,No,51,Yes,No,DSL,25,No,1,0,1,0,0,0,False,True,0.758573602322752,-1.3213496211870024
Female,0,No,13,Yes,No,Fiber optic,85,Yes,0,0,1,0,1,1,False,False,-0.7888002190384014,0.6727005497687596
Male,0,No,3,Yes,Yes,Fiber optic,80,No,1,0,1,1,1,0,False,False,-1.1960038562387048,0.5065297021891128
Female,1,No,10,Yes,No,DSL,85,Yes,0,0,1,0,0,1,False,True,-0.9109613101984924,0.6727005497687596
Male,0,No,61,Yes,No,DSL,99,No,1,0,1,0,0,0,False,True,1.1657772395230555,1.1379789229917707
Male,0,No,12,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,False,False,-0.8295205827584317,-1.4875204687666492
Male,0,Yes,31,No,No,Fiber optic,35,Yes,1,1,0,0,1,1,False,False,-0.055833672077855064,-0.9890079260277087
Male,0,No,1,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,False,False,-1.2774445836787656,-1.4875204687666492
Male,0,No,72,No,No,DSL,66,No,1,0,0,0,0,0,True,False,1.6137012404433893,0.0412513289661016
Male,1,No,14,Yes,Yes,Fiber optic,90,Yes,1,0,1,1,1,1,False,True,-0.748079855318371,0.8388713973484064
Male,0,No,11,Yes,Yes,Fiber optic,80,Yes,1,0,1,1,1,1,False,False,-0.8702409464784621,0.5065297021891128
Male,1,Yes,56,Yes,Yes,Fiber optic,95,No,1,1,1,1,1,0,False,True,0.9621754209229036,1.0050422449280532
Male,0,No,31,Yes,Yes,Fiber optic,81,No,1,0,1,1,1,0,False,False,-0.055833672077855064,0.5397638717050421
Male,0,No,4,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,True,False,-1.1552834925186746,-1.4875204687666492
Male,1,No,21,Yes,Yes,Fiber optic,65,No,1,0,1,1,1,0,False,False,-0.46303730927815856,0.008017159450172232
Female,0,Yes,22,Yes,Yes,Fiber optic,21,No,0,1,1,1,1,0,False,False,-0.4223169455581282,-1.45428629925072
Male,0,Yes,1,Yes,Yes,Fiber optic,70,Yes,1,1,1,1,1,1,False,True,-1.2774445836787656,0.17418800702981907
Male,1,No,23,Yes,Yes,DSL,90,No,1,0,1,1,0,0,True,False,-0.38159658183809786,0.8388713973484064
Female,0,No,29,No,No,DSL,40,No,0,0,0,0,0,0,False,False,-0.13727439951791576,-0.8228370784480619
Male,1,No,47,Yes,No,DSL,60,No,1,0,1,0,0,0,True,False,0.5956921474426305,-0.15815368812947458
Female,1,No,65,Yes,Yes,Fiber optic,109,No,0,0,1,1,1,0,True,False,1.3286586944031769,1.4703206181510644
Female,0,No,1,No,No,DSL,30,No,0,0,0,0,0,0,True,False,-1.2774445836787656,-1.1551787736073555
Male,0,Yes,8,Yes,No,DSL,54,No,1,1,1,0,0,0,True,False,-0.9924020376385531,-0.3575587052250508
Female,0,Yes,24,Yes,Yes,DSL,83,No,0,1,1,1,0,0,False,True,-0.3408762181180675,0.6062322107369008
Male,1,No,9,Yes,No,DSL,84,Yes,1,0,1,0,0,1,False,False,-0.9516816739185228,0.6394663802528302
Male,1,No,5,Yes,No,DSL,50,Yes,1,0,1,0,0,1,False,False,-1.1145631287986442,-0.49049538328876824
Female,1,No,25,Yes,No,DSL,90,Yes,0,0,1,0,0,1,False,False,-0.30015585439803716,0.8388713973484064
Female,0,No,2,Yes,Yes,Fiber optic,69,Yes,0,0,1,1,1,1,False,False,-1.2367242199587352,0.1409538375138897
Female,0,Yes,6,Yes,No,DSL,20,No,0,1,1,0,0,0,False,True,-1.0738427650786138,-1.4875204687666492
Male,0,Yes,41,Yes,Yes,Fiber optic,20,No,1,1,1,1,1,0,True,False,0.35136996512244845,-1.4875204687666492
Female,0,No,11,Yes,Yes,DSL,45,No,0,0,1,1,0,0,False,False,-0.8702409464784621,-0.6566662308684151
Female,1,No,29,Yes,No,DSL,99,Yes,0,0,1,0,0,1,True,False,-0.13727439951791576,1.1379789229917707
Female,0,Yes,30,Yes,No,Fiber optic,20,No,0,1,1,0,1,0,False,False,-0.0965540357978854,-1.4875204687666492
Female,0,Yes,72,Yes,Yes,Fiber optic,116,No,0,1,1,1,1,0,False,False,1.6137012404433893,1.7029598047625698
Male,0,Yes,70,Yes,Yes,DSL,98,No,1,1,1,1,0,0,False,True,1.5322605130033284,1.1047447534758412
Female,0,No,25,Yes,Yes,DSL,54,No,0,0,1,1,0,0,True,False,-0.30015585439803716,-0.3575587052250508
Female,0,Yes,12,No,Yes,DSL,29,Yes,0,1,0,1,0,1,False,True,-0.8295205827584317,-1.188412943123285
Female,0,No,12,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,False,-0.8295205827584317,-1.4875204687666492
Female,0,No,63,Yes,No,DSL,108,Yes,0,0,1,0,0,1,False,False,1.247217966963116,1.437086448635135
Female,0,No,47,Yes,No,DSL,99,Yes,0,0,1,0,0,1,False,False,0.5956921474426305,1.1379789229917707
Male,0,No,72,Yes,No,DSL,99,No,1,0,1,0,0,0,False,True,1.6137012404433893,1.1379789229917707
Female,0,No,18,Yes,No,Fiber optic,50,No,0,0,1,0,1,0,False,False,-0.5851984004382496,-0.49049538328876824
Female,0,No,71,Yes,No,DSL,85,No,0,0,1,0,0,0,False,False,1.5729808767233588,0.6727005497687596
Male,0,No,1,Yes,No,Fiber optic,75,Yes,1,0,1,0,1,1,False,False,-1.2774445836787656,0.3403588546094659
Male,0,Yes,42,Yes,Yes,Fiber optic,54,No,1,1,1,1,1,0,True,False,0.3920903288424788,-0.3575587052250508
Female,0,No,19,Yes,No,DSL,89,No,0,0,1,0,0,0,False,True,-0.5444780367182193,0.805637227832477
Male,0,Yes,72,Yes,Yes,Fiber optic,105,No,1,1,1,1,1,0,True,False,1.6137012404433893,1.3373839400873468
Female,0,No,70,Yes,No,DSL,114,No,0,0,1,0,0,0,True,False,1.5322605130033284,1.6364914657307112
Female,1,Yes,56,Yes,Yes,Fiber optic,73,No,0,1,1,1,1,0,True,False,0.9621754209229036,0.2738905155776072
Female,0,No,46,No,Yes,Fiber optic,46,No,0,0,0,1,1,0,False,True,0.5549717837226001,-0.6234320613524857
Female,0,No,2,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,False,-1.2367242199587352,-1.4875204687666492
Female,0,Yes,72,Yes,No,DSL,108,No,0,1,1,0,0,0,True,False,1.6137012404433893,1.437086448635135
Male,1,No,69,Yes,No,DSL,85,No,1,0,1,0,0,0,False,True,1.4915401492832983,0.6727005497687596
Female,0,No,1,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,False,-1.2774445836787656,-1.4875204687666492
Female,0,No,53,Yes,Yes,Fiber optic,21,Yes,0,0,1,1,1,1,False,False,0.8400143297628127,-1.45428629925072
Female,0,No,29,Yes,No,Fiber optic,20,No,0,0,1,0,1,0,False,False,-0.13727439951791576,-1.4875204687666492
Male,0,No,35,No,Yes,Fiber optic,49,No,1,0,0,1,1,0,False,False,0.10704778280226633,-0.5237295528046976
Male,0,No,9,Yes,No,DSL,88,No,1,0,1,0,0,0,False,False,-0.9516816739185228,0.7724030583165477
Male,0,No,19,Yes,No,DSL,89,No,1,0,1,0,0,0,False,False,-0.5444780367182193,0.805637227832477
Female,0,No,61,Yes,No,Fiber optic,115,No,0,0,1,0,1,0,False,False,1.1657772395230555,1.6697256352466405
Male,0,No,8,Yes,No,DSL,55,No,1,0,1,0,0,0,False,True,-0.9924020376385531,-0.32432453570912145
Female,0,No,29,Yes,Yes,Fiber optic,101,No,0,0,1,1,1,0,False,False,-0.13727439951791576,1.2044472620236295
Male,0,No,72,Yes,No,Fiber optic,108,No,1,0,1,0,1,0,False,False,1.6137012404433893,1.437086448635135
Male,0,Yes,1,Yes,No,DSL,100,Yes,1,1,1,0,0,1,False,True,-1.2774445836787656,1.1712130925077
Female,0,No,7,Yes,No,DSL,67,No,0,0,1,0,0,0,False,True,-1.0331224013585834,0.07448549848203097
Male,0,No,16,Yes,Yes,DSL,49,No,1,0,1,1,0,0,False,False,-0.6666391278783103,-0.5237295528046976
Male,0,Yes,21,No,No,DSL,26,No,1,1,0,0,0,0,False,False,-0.46303730927815856,-1.288115451671073
Female,0,No,7,No,No,DSL,40,Yes,0,0,0,0,0,1,False,False,-1.0331224013585834,-0.8228370784480619
Male,1,No,7,Yes,No,Fiber optic,90,Yes,1,0,1,0,1,1,False,False,-1.0331224013585834,0.8388713973484064
Male,0,Yes,32,Yes,No,DSL,91,No,1,1,1,0,0,0,False,True,-0.015113308357824713,0.8721055668643357
Male,0,No,67,Yes,No,DSL,116,Yes,1,0,1,0,0,1,False,False,1.4100994218432374,1.7029598047625698
Female,0,Yes,67,Yes,Yes,Fiber optic,109,No,0,1,1,1,1,0,True,False,1.4100994218432374,1.4703206181510644
Male,0,No,24,Yes,No,DSL,55,No,1,0,1,0,0,0,False,False,-0.3408762181180675,-0.32432453570912145
Male,0,No,17,Yes,No,DSL,21,No,1,0,1,0,0,0,False,True,-0.62591876415828,-1.45428629925072
Male,0,No,24,Yes,Yes,Fiber optic,50,No,1,0,1,1,1,0,False,True,-0.3408762181180675,-0.49049538328876824
Male,0,No,28,Yes,No,DSL,97,No,1,0,1,0,0,0,False,True,-0.1779947632379461,1.071510583959912
Female,1,No,38,Yes,No,Fiber optic,95,No,0,0,1,0,1,0,True,False,0.22920887396235737,1.0050422449280532
Female,0,Yes,38,Yes,No,DSL,80,Yes,0,1,1,0,0,1,False,False,0.22920887396235737,0.5065297021891128
Male,0,No,1,Yes,Yes,Fiber optic,79,Yes,1,0,1,1,1,1,True,False,-1.2774445836787656,0.47329553267318336
Male,0,Yes,72,Yes,Yes,DSL,103,Yes,1,1,1,1,0,1,True,False,1.6137012404433893,1.270915601055488
Female,0,No,8,Yes,No,DSL,101,Yes,0,0,1,0,0,1,True,False,-0.9924020376385531,1.2044472620236295
Male,1,No,62,Yes,No,DSL,90,No,1,0,1,0,0,0,False,False,1.2064976032430856,0.8388713973484064
Male,0,No,67,Yes,No,DSL,88,No,1,0,1,0,0,0,False,True,1.4100994218432374,0.7724030583165477
Female,0,Yes,18,Yes,Yes,DSL,20,No,0,1,1,1,0,0,True,False,-0.5851984004382496,-1.4875204687666492
Male,0,No,2,Yes,No,DSL,64,No,1,0,1,0,0,0,False,False,-1.2367242199587352,-0.025217010065757134
Male,0,Yes,33,No,No,Fiber optic,34,No,1,1,0,0,1,0,False,False,0.025607055362205634,-1.0222420955436382
Female,0,No,71,Yes,No,DSL,24,No,0,0,1,0,0,0,False,True,1.5729808767233588,-1.3545837907029317
Female,0,No,7,Yes,No,DSL,21,No,0,0,1,0,0,0,True,False,-1.0331224013585834,-1.45428629925072
Male,0,No,5,Yes,No,Fiber optic,70,Yes,1,0,1,0,1,1,False,False,-1.1145631287986442,0.17418800702981907
Female,0,Yes,17,Yes,Yes,Fiber optic,93,No,0,1,1,1,1,0,False,True,-0.62591876415828,0.9385739058961945
Male,0,No,12,Yes,No,Fiber optic,20,No,1,0,1,0,1,0,True,False,-0.8295205827584317,-1.4875204687666492
Female,1,No,50,Yes,No,DSL,109,No,0,0,1,0,0,0,False,False,0.7178532386027215,1.4703206181510644
Male,0,No,45,Yes,No,DSL,51,No,1,0,1,0,0,0,False,False,0.5142514200025698,-0.4572612137728389
Male,0,No,56,Yes,No,DSL,99,No,1,0,1,0,0,0,False,True,0.9621754209229036,1.1379789229917707
Female,0,Yes,59,Yes,Yes,Fiber optic,76,No,0,1,1,1,1,0,False,False,1.0843365120829946,0.37359302412539525
Male,0,No,1,Yes,Yes,DSL,87,Yes,1,0,1,1,0,1,True,False,-1.2774445836787656,0.7391688888006183
Male,0,No,1,Yes,Yes,Fiber optic,81,Yes,1,0,1,1,1,1,False,False,-1.2774445836787656,0.5397638717050421
Male,0,Yes,67,Yes,No,DSL,90,No,1,1,1,0,0,0,False,False,1.4100994218432374,0.8388713973484064
Male,0,Yes,39,No,No,DSL,45,No,1,1,0,0,0,0,False,True,0.26992923768238775,-0.6566662308684151
Female,0,Yes,36,Yes,No,DSL,93,No,0,1,1,0,0,0,False,True,0.14776814652229667,0.9385739058961945
Female,0,Yes,72,Yes,No,Fiber optic,70,No,0,1,1,0,1,0,False,False,1.6137012404433893,0.17418800702981907
Male,1,No,66,Yes,Yes,DSL,100,Yes,1,0,1,1,0,1,False,True,1.369379058123207,1.1712130925077
Female,0,No,9,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,True,-0.9516816739185228,-1.4875204687666492
Female,0,No,68,Yes,No,DSL,26,No,0,0,1,0,0,0,True,False,1.4508197855632678,-1.288115451671073
Male,0,No,7,Yes,Yes,Fiber optic,24,No,1,0,1,1,1,0,False,True,-1.0331224013585834,-1.3545837907029317
Male,0,No,1,Yes,Yes,DSL,20,No,1,0,1,1,0,0,False,True,-1.2774445836787656,-1.4875204687666492
Male,0,No,4,Yes,No,Fiber optic,50,Yes,1,0,1,0,1,1,True,False,-1.1552834925186746,-0.49049538328876824
Male,0,No,39,Yes,No,Fiber optic,73,No,1,0,1,0,1,0,False,False,0.26992923768238775,0.2738905155776072
Female,0,Yes,7,Yes,No,DSL,21,No,0,1,1,0,0,0,False,False,-1.0331224013585834,-1.45428629925072
Male,1,No,72,Yes,No,Fiber optic,84,No,1,0,1,0,1,0,False,False,1.6137012404433893,0.6394663802528302
Male,1,No,46,Yes,Yes,Fiber optic,101,Yes,1,0,1,1,1,1,False,False,0.5549717837226001,1.2044472620236295
Male,0,Yes,61,Yes,No,DSL,98,No,1,1,1,0,0,0,True,False,1.1657772395230555,1.1047447534758412
Male,0,No,20,Yes,No,DSL,20,No,1,0,1,0,0,0,False,True,-0.5037576729981889,-1.4875204687666492
Male,0,No,43,Yes,No,DSL,100,Yes,1,0,1,0,0,1,False,False,0.43281069256250915,1.1712130925077
Male,0,Yes,62,Yes,No,DSL,21,No,1,1,1,0,0,0,False,False,1.2064976032430856,-1.45428629925072
Female,0,Yes,69,No,Yes,Fiber optic,46,No,0,1,0,1,1,0,False,False,1.4915401492832983,-0.6234320613524857
Male,0,Yes,2,Yes,No,DSL,61,No,1,1,1,0,0,0,True,False,-1.2367242199587352,-0.12491951861354524
Male,1,No,32,Yes,Yes,DSL,81,No,1,0,1,1,0,0,False,True,-0.015113308357824713,0.5397638717050421
Male,0,No,10,Yes,Yes,DSL,104,Yes,1,0,1,1,0,1,False,True,-0.9109613101984924,1.3041497705714176
Male,0,Yes,68,Yes,Yes,Fiber optic,100,No,1,1,1,1,1,0,False,False,1.4508197855632678,1.1712130925077
Male,0,No,13,Yes,No,DSL,75,Yes,1,0,1,0,0,1,False,True,-0.7888002190384014,0.3403588546094659
Male,0,No,2,Yes,No,DSL,54,Yes,1,0,1,0,0,1,False,True,-1.2367242199587352,-0.3575587052250508
Male,0,No,34,Yes,Yes,DSL,26,No,1,0,1,1,0,0,False,True,0.06632741908223598,-1.288115451671073
Female,0,Yes,72,Yes,No,Fiber optic,90,No,0,1,1,0,1,0,False,False,1.6137012404433893,0.8388713973484064
Male,0,No,64,Yes,No,DSL,105,No,1,0,1,0,0,0,False,False,1.2879383306831464,1.3373839400873468
Male,0,Yes,60,Yes,Yes,Fiber optic,21,No,1,1,1,1,1,0,False,False,1.125056875803025,-1.45428629925072
Female,0,No,3,Yes,Yes,Fiber optic,65,No,0,0,1,1,1,0,True,False,-1.1960038562387048,0.008017159450172232
Female,0,No,2,Yes,Yes,Fiber optic,70,No,0,0,1,1,1,0,False,False,-1.2367242199587352,0.17418800702981907
Female,0,No,65,Yes,No,Fiber optic,96,No,0,0,1,0,1,0,False,True,1.3286586944031769,1.0382764144439827
Male,0,Yes,50,Yes,Yes,Fiber optic,25,No,1,1,1,1,1,0,False,False,0.7178532386027215,-1.3213496211870024
Female,0,No,63,Yes,No,DSL,81,No,0,0,1,0,0,0,False,False,1.247217966963116,0.5397638717050421
Female,1,No,60,Yes,Yes,DSL,89,No,0,0,1,1,0,0,True,False,1.125056875803025,0.805637227832477
Female,0,No,22,Yes,No,DSL,26,No,0,0,1,0,0,0,False,False,-0.4223169455581282,-1.288115451671073
Female,1,No,8,Yes,Yes,DSL,81,Yes,0,0,1,1,0,1,False,True,-0.9924020376385531,0.5397638717050421
Female,0,No,23,Yes,Yes,Fiber optic,74,No,0,0,1,1,1,0,True,False,-0.38159658183809786,0.3071246850935365
Male,0,No,4,Yes,No,Fiber optic,74,Yes,1,0,1,0,1,1,False,False,-1.1552834925186746,0.3071246850935365
Male,1,No,2,Yes,Yes,Fiber optic,19,No,1,0,1,1,1,0,False,False,-1.2367242199587352,-1.5207546382825785
Female,0,Yes,20,Yes,No,DSL,20,No,0,1,1,0,0,0,True,False,-0.5037576729981889,-1.4875204687666492
Female,0,Yes,0,Yes,Yes,Fiber optic,81,No,0,1,1,1,1,0,False,False,-1.318164947398796,0.5397638717050421
Female,0,Yes,2,Yes,Yes,DSL,20,Yes,0,1,1,1,0,1,False,False,-1.2367242199587352,-1.4875204687666492
Female,0,No,62,Yes,Yes,Fiber optic,26,No,0,0,1,1,1,0,False,False,1.2064976032430856,-1.288115451671073
Female,1,No,14,Yes,No,DSL,80,No,0,0,1,0,0,0,False,False,-0.748079855318371,0.5065297021891128
Female,0,No,56,Yes,No,DSL,20,No,0,0,1,0,0,0,False,False,0.9621754209229036,-1.4875204687666492
Female,1,No,34,Yes,No,DSL,94,Yes,0,0,1,0,0,1,False,False,0.06632741908223598,0.9718080754121239
Male,0,No,63,Yes,No,Fiber optic,90,No,1,0,1,0,1,0,False,False,1.247217966963116,0.8388713973484064
Female,0,Yes,49,No,Yes,Fiber optic,36,No,0,1,0,1,1,0,False,False,0.6771328748826912,-0.9557737565117794
Male,0,No,34,Yes,No,DSL,101,No,1,0,1,0,0,0,True,False,0.06632741908223598,1.2044472620236295
Male,0,No,1,Yes,No,DSL,44,No,1,0,1,0,0,0,False,True,-1.2774445836787656,-0.6899004003843444
Male,0,Yes,72,Yes,No,Fiber optic,91,No,1,1,1,0,1,0,False,False,1.6137012404433893,0.8721055668643357
Male,0,Yes,13,Yes,Yes,Fiber optic,50,No,1,1,1,1,1,0,False,False,-0.7888002190384014,-0.49049538328876824
Female,0,Yes,68,Yes,No,Fiber optic,83,Yes,0,1,1,0,1,1,False,False,1.4508197855632678,0.6062322107369008
Female,0,No,4,Yes,No,DSL,70,Yes,0,0,1,0,0,1,True,False,-1.1552834925186746,0.17418800702981907
Male,0,No,18,Yes,No,Fiber optic,55,No,1,0,1,0,1,0,False,False,-0.5851984004382496,-0.32432453570912145
Male,0,No,19,Yes,No,DSL,100,Yes,1,0,1,0,0,1,False,False,-0.5444780367182193,1.1712130925077
Female,1,No,40,Yes,No,DSL,79,Yes,0,0,1,0,0,1,True,False,0.3106496014024181,0.47329553267318336
Female,0,Yes,14,Yes,No,Fiber optic,20,No,0,1,1,0,1,0,False,False,-0.748079855318371,-1.4875204687666492
Female,0,No,46,Yes,No,DSL,45,No,0,0,1,0,0,0,False,True,0.5549717837226001,-0.6566662308684151
Male,0,No,1,Yes,No,DSL,85,Yes,1,0,1,0,0,1,False,True,-1.2774445836787656,0.6727005497687596
Female,0,No,8,Yes,Yes,DSL,65,No,0,0,1,1,0,0,False,False,-0.9924020376385531,0.008017159450172232
Male,0,Yes,23,Yes,No,Fiber optic,60,No,1,1,1,0,1,0,True,False,-0.38159658183809786,-0.15815368812947458
Female,1,No,56,Yes,Yes,Fiber optic,73,No,0,0,1,1,1,0,True,False,0.9621754209229036,0.2738905155776072
Male,0,No,3,Yes,Yes,Fiber optic,84,No,1,0,1,1,1,0,False,True,-1.1960038562387048,0.6394663802528302
Female,0,No,55,Yes,No,DSL,65,No,0,0,1,0,0,0,False,True,0.9214550572028734,0.008017159450172232
Male,0,No,4,Yes,Yes,DSL,49,No,1,0,1,1,0,0,False,True,-1.1552834925186746,-0.5237295528046976
Female,0,Yes,72,No,Yes,Fiber optic,65,No,0,1,0,1,1,0,False,False,1.6137012404433893,0.008017159450172232
Female,0,No,17,Yes,No,Fiber optic,19,No,0,0,1,0,1,0,False,True,-0.62591876415828,-1.5207546382825785
Female,0,Yes,65,Yes,No,DSL,99,No,0,1,1,0,0,0,False,False,1.3286586944031769,1.1379789229917707
Male,0,No,1,Yes,Yes,Fiber optic,20,Yes,1,0,1,1,1,1,True,False,-1.2774445836787656,-1.4875204687666492
Female,0,No,52,Yes,No,Fiber optic,80,No,0,0,1,0,1,0,False,False,0.7992939660427822,0.5065297021891128
Male,0,No,25,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,True,False,-0.30015585439803716,-1.4875204687666492
Female,0,No,58,Yes,Yes,DSL,94,No,0,0,1,1,0,0,False,False,1.0436161483629645,0.9718080754121239
Female,0,No,71,No,No,Fiber optic,48,No,0,0,0,0,1,0,True,False,1.5729808767233588,-0.556963722320627
Male,0,No,3,Yes,No,DSL,74,No,1,0,1,0,0,0,False,True,-1.1960038562387048,0.3071246850935365
Male,0,Yes,17,Yes,Yes,Fiber optic,67,No,1,1,1,1,1,0,False,False,-0.62591876415828,0.07448549848203097
Male,0,No,1,Yes,Yes,Fiber optic,70,No,1,0,1,1,1,0,False,True,-1.2774445836787656,0.17418800702981907
Male,0,No,17,Yes,Yes,Fiber optic,80,No,1,0,1,1,1,0,False,True,-0.62591876415828,0.5065297021891128
Female,0,Yes,13,Yes,No,DSL,54,No,0,1,1,0,0,0,False,True,-0.7888002190384014,-0.3575587052250508
Female,1,No,1,Yes,No,DSL,70,Yes,0,0,1,0,0,1,False,True,-1.2774445836787656,0.17418800702981907
Male,0,No,29,Yes,No,Fiber optic,59,No,1,0,1,0,1,0,False,False,-0.13727439951791576,-0.19138785764540397
Female,0,No,57,Yes,Yes,Fiber optic,113,Yes,0,0,1,1,1,1,False,True,1.002895784642934,1.6032572962147817
Female,0,No,12,Yes,Yes,Fiber optic,51,No,0,0,1,1,1,0,False,False,-0.8295205827584317,-0.4572612137728389
Male,1,No,13,Yes,Yes,DSL,90,Yes,1,0,1,1,0,1,False,True,-0.7888002190384014,0.8388713973484064
Male,0,No,53,Yes,Yes,Fiber optic,25,No,1,0,1,1,1,0,False,False,0.8400143297628127,-1.3213496211870024
Male,0,No,57,Yes,No,Fiber optic,60,No,1,0,1,0,1,0,False,False,1.002895784642934,-0.15815368812947458
Female,1,No,65,Yes,Yes,DSL,106,Yes,0,0,1,1,0,1,False,True,1.3286586944031769,1.3706181096032763
Female,0,No,4,Yes,Yes,DSL,60,Yes,0,0,1,1,0,1,False,False,-1.1552834925186746,-0.15815368812947458
Female,1,No,13,Yes,No,DSL,55,No,0,0,1,0,0,0,True,False,-0.7888002190384014,-0.32432453570912145
Female,0,Yes,8,Yes,No,DSL,19,No,0,1,1,0,0,0,False,False,-0.9924020376385531,-1.5207546382825785
Female,0,No,60,Yes,No,Fiber optic,106,No,0,0,1,0,1,0,True,False,1.125056875803025,1.3706181096032763
Female,0,No,15,Yes,Yes,Fiber optic,88,Yes,0,0,1,1,1,1,False,False,-0.7073594915983407,0.7724030583165477
Female,0,No,1,Yes,No,Fiber optic,70,Yes,0,0,1,0,1,1,True,False,-1.2774445836787656,0.17418800702981907
Female,0,No,4,Yes,No,DSL,20,No,0,0,1,0,0,0,False,False,-1.1552834925186746,-1.4875204687666492
Male,0,Yes,34,No,Yes,DSL,30,No,1,1,0,1,0,0,False,False,0.06632741908223598,-1.1551787736073555
Male,0,Yes,1,Yes,No,Fiber optic,45,No,1,1,1,0,1,0,False,False,-1.2774445836787656,-0.6566662308684151
Female,1,No,35,Yes,Yes,Fiber optic,108,No,0,0,1,1,1,0,False,False,0.10704778280226633,1.437086448635135
Male,0,Yes,2,Yes,No,DSL,55,No,1,1,1,0,0,0,False,False,-1.2367242199587352,-0.32432453570912145
Female,0,Yes,34,Yes,Yes,DSL,21,No,0,1,1,1,0,0,False,True,0.06632741908223598,-1.45428629925072
Male,0,No,15,Yes,Yes,DSL,20,No,1,0,1,1,0,0,False,True,-0.7073594915983407,-1.4875204687666492
Female,0,No,42,Yes,No,DSL,66,No,0,0,1,0,0,0,False,False,0.3920903288424788,0.0412513289661016
Female,0,No,70,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,False,1.5322605130033284,-1.4875204687666492
Male,0,Yes,34,Yes,Yes,Fiber optic,79,No,1,1,1,1,1,0,False,True,0.06632741908223598,0.47329553267318336
Male,0,No,1,Yes,No,DSL,20,Yes,1,0,1,0,0,1,False,False,-1.2774445836787656,-1.4875204687666492
Male,1,No,42,Yes,No,DSL,79,No,1,0,1,0,0,0,False,False,0.3920903288424788,0.47329553267318336
Female,0,No,1,Yes,Yes,Fiber optic,19,No,0,0,1,1,1,0,True,False,-1.2774445836787656,-1.5207546382825785
Female,0,Yes,57,Yes,No,Fiber optic,53,No,0,1,1,0,1,0,False,True,1.002895784642934,-0.3907928747409802
Female,0,No,14,Yes,Yes,Fiber optic,65,Yes,0,0,1,1,1,1,False,False,-0.748079855318371,0.008017159450172232
Male,0,No,10,Yes,Yes,Fiber optic,57,No,1,0,1,1,1,0,True,False,-0.9109613101984924,-0.2578561966772627
Female,0,No,22,Yes,No,DSL,65,No,0,0,1,0,0,0,True,False,-0.4223169455581282,0.008017159450172232
Female,0,No,15,Yes,No,DSL,20,Yes,0,0,1,0,0,1,False,True,-0.7073594915983407,-1.4875204687666492
Male,0,No,60,Yes,No,Fiber optic,24,No,1,0,1,0,1,0,False,False,1.125056875803025,-1.3545837907029317
Male,1,No,9,Yes,No,DSL,99,Yes,1,0,1,0,0,1,False,False,-0.9516816739185228,1.1379789229917707
